location,target_end_date,observed,trend
MT,2022-01-01,3,Increasing
NL,2022-01-01,246,Decreasing
NO,2022-01-01,48,Stable
PL,2022-01-01,3248,Increasing
PT,2022-01-01,115,Stable
RO,2022-01-01,243,Decreasing
SE,2022-01-01,45,Increasing
SI,2022-01-01,62,Decreasing
SK,2022-01-01,329,Decreasing
AT,2022-01-08,86,Decreasing
BE,2022-01-08,128,Decreasing
BG,2022-01-08,533,Stable
CH,2022-01-08,117,Decreasing
CY,2022-01-08,16,Increasing
CZ,2022-01-08,376,Decreasing
DE,2022-01-08,2030,Decreasing
DK,2022-01-08,99,Increasing
EE,2022-01-08,16,Decreasing
ES,2022-01-08,529,Increasing
FI,2022-01-08,84,Increasing
FR,2022-01-08,1471,Increasing
GB,2022-01-08,1395,Increasing
GR,2022-01-08,479,Decreasing
HR,2022-01-08,270,Decreasing
HU,2022-01-08,594,Decreasing
IE,2022-01-08,40,Decreasing
IS,2022-01-08,2,Increasing
IT,2022-01-08,1368,Increasing
LI,2022-01-08,2,Increasing
LT,2022-01-08,122,Stable
LU,2022-01-08,7,Stable
LV,2022-01-08,73,Stable
MT,2022-01-08,10,Increasing
NL,2022-01-08,122,Decreasing
NO,2022-01-08,45,Decreasing
PL,2022-01-08,2161,Decreasing
PT,2022-01-08,115,Stable
RO,2022-01-08,218,Decreasing
SE,2022-01-08,67,Increasing
SI,2022-01-08,53,Decreasing
SK,2022-01-08,268,Decreasing
AT,2022-01-15,75,Decreasing
BE,2022-01-15,153,Decreasing
BG,2022-01-15,526,Stable
CH,2022-01-15,132,Decreasing
CY,2022-01-15,19,Increasing
CZ,2022-01-15,270,Decreasing
DE,2022-01-15,1705,Decreasing
DK,2022-01-15,113,Stable
EE,2022-01-15,22,Stable
ES,2022-01-15,825,Increasing
FI,2022-01-15,52,Stable
FR,2022-01-15,1495,Increasing
GB,2022-01-15,1691,Increasing
GR,2022-01-15,560,Stable
HR,2022-01-15,232,Decreasing
HU,2022-01-15,457,Decreasing
IE,2022-01-15,83,Increasing
IS,2022-01-15,5,Increasing
IT,2022-01-15,1975,Increasing
LI,2022-01-15,1,Stable
LT,2022-01-15,117,Decreasing
LU,2022-01-15,12,Increasing
LV,2022-01-15,76,Increasing
MT,2022-01-15,17,Increasing
NL,2022-01-15,75,Decreasing
NO,2022-01-15,31,Decreasing
PL,2022-01-15,2550,Stable
PT,2022-01-15,179,Increasing
RO,2022-01-15,215,Decreasing
SE,2022-01-15,136,Increasing
SI,2022-01-15,46,Stable
SK,2022-01-15,319,Decreasing
AT,2022-01-22,67,Decreasing
BE,2022-01-22,168,Stable
BG,2022-01-22,594,Increasing
CH,2022-01-22,113,Decreasing
CY,2022-01-22,36,Increasing
CZ,2022-01-22,193,Decreasing
DE,2022-01-22,1148,Decreasing
DK,2022-01-22,112,Increasing
EE,2022-01-22,27,Decreasing
ES,2022-01-22,982,Increasing
FI,2022-01-22,30,Decreasing
FR,2022-01-22,1580,Increasing
GB,2022-01-22,1614,Increasing
GR,2022-01-22,661,Increasing
HR,2022-01-22,298,Stable
HU,2022-01-22,585,Decreasing
IE,2022-01-22,52,Increasing
IS,2022-01-22,0,Stable
IT,2022-01-22,2440,Increasing
LI,2022-01-22,1,Increasing
LT,2022-01-22,101,Decreasing
LU,2022-01-22,9,Stable
LV,2022-01-22,67,Stable
MT,2022-01-22,21,Increasing
NL,2022-01-22,62,Decreasing
NO,2022-01-22,33,Decreasing
PL,2022-01-22,1549,Decreasing
PT,2022-01-22,269,Increasing
RO,2022-01-22,313,Increasing
SE,2022-01-22,161,Increasing
SI,2022-01-22,55,Stable
SK,2022-01-22,360,Stable
AT,2022-01-29,99,Increasing
BE,2022-01-29,177,Increasing
BG,2022-01-29,485,Stable
CH,2022-01-29,98,Decreasing
CY,2022-01-29,21,Increasing
CZ,2022-01-29,147,Decreasing
DE,2022-01-29,999,Decreasing
DK,2022-01-29,121,Increasing
EE,2022-01-29,22,Increasing
ES,2022-01-29,1225,Increasing
FI,2022-01-29,48,Decreasing
FR,2022-01-29,1878,Increasing
GB,2022-01-29,1437,Stable
GR,2022-01-29,726,Increasing
HR,2022-01-29,360,Increasing
HU,2022-01-29,407,Decreasing
IE,2022-01-29,49,Increasing
IS,2022-01-29,2,Stable
IT,2022-01-29,2618,Increasing
LI,2022-01-29,0,Decreasing
LT,2022-01-29,99,Decreasing
LU,2022-01-29,5,Decreasing
LV,2022-01-29,69,Stable
MT,2022-01-29,20,Increasing
NL,2022-01-29,60,Decreasing
NO,2022-01-29,25,Decreasing
PL,2022-01-29,1319,Decreasing
PT,2022-01-29,288,Increasing
RO,2022-01-29,407,Increasing
SE,2022-01-29,181,Increasing
SI,2022-01-29,95,Increasing
SK,2022-01-29,184,Decreasing
AT,2022-02-05,125,Increasing
BE,2022-02-05,270,Increasing
BG,2022-02-05,607,Increasing
CH,2022-02-05,102,Decreasing
CY,2022-02-05,11,Decreasing
CZ,2022-02-05,242,Stable
DE,2022-02-05,1020,Decreasing
DK,2022-02-05,146,Increasing
EE,2022-02-05,31,Increasing
ES,2022-02-05,1074,Increasing
FI,2022-02-05,116,Increasing
FR,2022-02-05,1846,Increasing
GB,2022-02-05,1313,Decreasing
GR,2022-02-05,724,Increasing
HR,2022-02-05,347,Increasing
HU,2022-02-05,512,Stable
IE,2022-02-05,92,Stable
IS,2022-02-05,3,Decreasing
IT,2022-02-05,2628,Increasing
LI,2022-02-05,1,Stable
LT,2022-02-05,123,Stable
LU,2022-02-05,10,Decreasing
LV,2022-02-05,83,Stable
MT,2022-02-05,20,Increasing
NL,2022-02-05,53,Decreasing
NO,2022-02-05,28,Stable
PL,2022-02-05,1440,Decreasing
PT,2022-02-05,344,Increasing
RO,2022-02-05,628,Increasing
SE,2022-02-05,325,Increasing
SI,2022-02-05,113,Increasing
SK,2022-02-05,142,Decreasing
AT,2022-02-12,150,Increasing
BE,2022-02-12,397,Increasing
BG,2022-02-12,631,Stable
CH,2022-02-12,151,Increasing
CY,2022-02-12,44,Increasing
CZ,2022-02-12,355,Increasing
DE,2022-02-12,1175,Stable
DK,2022-02-12,175,Increasing
EE,2022-02-12,50,Increasing
ES,2022-02-12,1955,Increasing
FI,2022-02-12,112,Increasing
FR,2022-02-12,2252,Increasing
GB,2022-02-12,1010,Decreasing
GR,2022-02-12,680,Stable
HR,2022-02-12,346,Stable
HU,2022-02-12,619,Stable
IE,2022-02-12,63,Increasing
IS,2022-02-12,5,Increasing
IT,2022-02-12,2282,Stable
LI,2022-02-12,0,Decreasing
LT,2022-02-12,118,Increasing
LU,2022-02-12,11,Increasing
LV,2022-02-12,75,Stable
MT,2022-02-12,20,Stable
NL,2022-02-12,66,Stable
NO,2022-02-12,46,Increasing
PL,2022-02-12,1511,Stable
PT,2022-02-12,321,Increasing
RO,2022-02-12,960,Increasing
SE,2022-02-12,321,Increasing
SI,2022-02-12,115,Increasing
SK,2022-02-12,143,Decreasing
AT,2022-02-19,209,Increasing
BE,2022-02-19,296,Increasing
BG,2022-02-19,639,Increasing
CH,2022-02-19,83,Stable
CY,2022-02-19,26,Increasing
CZ,2022-02-19,423,Increasing
DE,2022-02-19,1313,Increasing
DK,2022-02-19,240,Increasing
EE,2022-02-19,52,Increasing
ES,2022-02-19,2003,Increasing
FI,2022-02-19,107,Increasing
FR,2022-02-19,1837,Stable
GB,2022-02-19,922,Decreasing
GR,2022-02-19,581,Decreasing
HR,2022-02-19,349,Stable
HU,2022-02-19,706,Increasing
IE,2022-02-19,126,Increasing
IS,2022-02-19,4,Increasing
IT,2022-02-19,2024,Decreasing
LI,2022-02-19,1,Increasing
LT,2022-02-19,147,Increasing
LU,2022-02-19,14,Increasing
LV,2022-02-19,79,Stable
MT,2022-02-19,9,Decreasing
NL,2022-02-19,86,Increasing
NO,2022-02-19,35,Increasing
PL,2022-02-19,1703,Increasing
PT,2022-02-19,304,Stable
RO,2022-02-19,951,Increasing
SE,2022-02-19,351,Increasing
SI,2022-02-19,110,Stable
SK,2022-02-19,144,Decreasing
AT,2022-02-26,188,Increasing
BE,2022-02-26,201,Decreasing
BG,2022-02-26,460,Decreasing
CH,2022-02-26,66,Decreasing
CY,2022-02-26,41,Increasing
CZ,2022-02-26,370,Increasing
DE,2022-02-26,1379,Increasing
DK,2022-02-26,260,Increasing
EE,2022-02-26,55,Increasing
ES,2022-02-26,1412,Increasing
FI,2022-02-26,87,Decreasing
FR,2022-02-26,1391,Decreasing
GB,2022-02-26,823,Decreasing
GR,2022-02-26,459,Decreasing
HR,2022-02-26,239,Decreasing
HU,2022-02-26,686,Increasing
IE,2022-02-26,58,Decreasing
IS,2022-02-26,3,Stable
IT,2022-02-26,1568,Decreasing
LI,2022-02-26,3,Increasing
LT,2022-02-26,148,Increasing
LU,2022-02-26,5,Decreasing
LV,2022-02-26,124,Increasing
MT,2022-02-26,8,Decreasing
NL,2022-02-26,70,Increasing
NO,2022-02-26,50,Increasing
PL,2022-02-26,1485,Stable
PT,2022-02-26,205,Decreasing
RO,2022-02-26,823,Increasing
SE,2022-02-26,290,Stable
SI,2022-02-26,92,Decreasing
SK,2022-02-26,188,Increasing
AT,2022-03-05,230,Increasing
BE,2022-03-05,138,Decreasing
BG,2022-03-05,353,Decreasing
CH,2022-03-05,92,Decreasing
CY,2022-03-05,23,Decreasing
CZ,2022-03-05,334,Stable
DE,2022-03-05,1425,Increasing
DK,2022-03-05,292,Increasing
EE,2022-03-05,77,Increasing
ES,2022-03-05,1003,Decreasing
FI,2022-03-05,23,Decreasing
FR,2022-03-05,1124,Decreasing
GB,2022-03-05,793,Decreasing
GR,2022-03-05,424,Decreasing
HR,2022-03-05,182,Decreasing
HU,2022-03-05,534,Stable
IE,2022-03-05,56,Stable
IS,2022-03-05,7,Increasing
IT,2022-03-05,1366,Decreasing
LI,2022-03-05,0,Stable
LT,2022-03-05,133,Stable
LU,2022-03-05,8,Decreasing
LV,2022-03-05,125,Increasing
MT,2022-03-05,6,Decreasing
NL,2022-03-05,63,Stable
NO,2022-03-05,66,Increasing
PL,2022-03-05,1258,Decreasing
PT,2022-03-05,181,Decreasing
RO,2022-03-05,637,Decreasing
SE,2022-03-05,370,Increasing
SI,2022-03-05,75,Decreasing
SK,2022-03-05,250,Increasing
AT,2022-03-12,197,Stable
BE,2022-03-12,149,Decreasing
BG,2022-03-12,273,Decreasing
CH,2022-03-12,92,Stable
CY,2022-03-12,24,Stable
CZ,2022-03-12,234,Decreasing
DE,2022-03-12,1476,Stable
DK,2022-03-12,298,Increasing
EE,2022-03-12,56,Stable
ES,2022-03-12,722,Decreasing
FI,2022-03-12,266,Increasing
FR,2022-03-12,812,Decreasing
GB,2022-03-12,799,Stable
GR,2022-03-12,370,Decreasing
HR,2022-03-12,127,Decreasing
HU,2022-03-12,367,Decreasing
IE,2022-03-12,80,Decreasing
IS,2022-03-12,11,Increasing
IT,2022-03-12,1000,Decreasing
LI,2022-03-12,1,Stable
LT,2022-03-12,109,Decreasing
LU,2022-03-12,8,Decreasing
LV,2022-03-12,86,Stable
MT,2022-03-12,6,Decreasing
NL,2022-03-12,91,Stable
NO,2022-03-12,89,Increasing
PL,2022-03-12,899,Decreasing
PT,2022-03-12,103,Decreasing
RO,2022-03-12,404,Decreasing
SE,2022-03-12,286,Decreasing
SI,2022-03-12,53,Decreasing
SK,2022-03-12,218,Increasing
AT,2022-03-19,213,Stable
BE,2022-03-19,121,Decreasing
BG,2022-03-19,188,Decreasing
CH,2022-03-19,62,Stable
CY,2022-03-19,17,Decreasing
CZ,2022-03-19,226,Decreasing
DE,2022-03-19,1374,Stable
DK,2022-03-19,247,Stable
EE,2022-03-19,39,Decreasing
ES,2022-03-19,568,Decreasing
FI,2022-03-19,130,Increasing
FR,2022-03-19,804,Decreasing
GB,2022-03-19,992,Increasing
GR,2022-03-19,380,Decreasing
HR,2022-03-19,104,Decreasing
HU,2022-03-19,308,Decreasing
IE,2022-03-19,27,Decreasing
IS,2022-03-19,12,Increasing
IT,2022-03-19,910,Decreasing
LI,2022-03-19,2,Decreasing
LT,2022-03-19,94,Decreasing
LU,2022-03-19,6,Stable
LV,2022-03-19,73,Decreasing
MT,2022-03-19,7,Decreasing
NL,2022-03-19,86,Increasing
NO,2022-03-19,416,Increasing
PL,2022-03-19,772,Decreasing
PT,2022-03-19,123,Decreasing
RO,2022-03-19,334,Decreasing
SE,2022-03-19,255,Stable
SI,2022-03-19,31,Decreasing
SK,2022-03-19,212,Stable
AT,2022-03-26,275,Increasing
BE,2022-03-26,157,Stable
BG,2022-03-26,157,Decreasing
CH,2022-03-26,179,Increasing
CY,2022-03-26,16,Decreasing
CZ,2022-03-26,175,Decreasing
DE,2022-03-26,1464,Stable
DK,2022-03-26,208,Decreasing
EE,2022-03-26,51,Decreasing
ES,2022-03-26,689,Decreasing
FI,2022-03-26,202,Increasing
FR,2022-03-26,709,Decreasing
GB,2022-03-26,1167,Increasing
GR,2022-03-26,323,Decreasing
HR,2022-03-26,84,Decreasing
HU,2022-03-26,297,Decreasing
IE,2022-03-26,72,Increasing
IS,2022-03-26,6,Stable
IT,2022-03-26,1008,Decreasing
LI,2022-03-26,2,Increasing
LT,2022-03-26,103,Decreasing
LU,2022-03-26,15,Increasing
LV,2022-03-26,65,Decreasing
MT,2022-03-26,9,Increasing
NL,2022-03-26,106,Increasing
NO,2022-03-26,170,Increasing
PL,2022-03-26,615,Decreasing
PT,2022-03-26,137,Decreasing
RO,2022-03-26,226,Decreasing
SE,2022-03-26,136,Decreasing
SI,2022-03-26,36,Decreasing
SK,2022-03-26,158,Decreasing
AT,2022-04-02,286,Increasing
BE,2022-04-02,140,Stable
BG,2022-04-02,136,Decreasing
CH,2022-04-02,65,Decreasing
CY,2022-04-02,13,Decreasing
CZ,2022-04-02,188,Decreasing
DE,2022-04-02,1585,Stable
DK,2022-04-02,162,Decreasing
EE,2022-04-02,30,Decreasing
ES,2022-04-02,149,Decreasing
FI,2022-04-02,193,Decreasing
FR,2022-04-02,830,Stable
GB,2022-04-02,1295,Increasing
GR,2022-04-02,407,Stable
HR,2022-04-02,83,Decreasing
HU,2022-04-02,252,Decreasing
IE,2022-04-02,76,Stable
IS,2022-04-02,4,Decreasing
IT,2022-04-02,966,Stable
LI,2022-04-02,1,Stable
LT,2022-04-02,80,Decreasing
LU,2022-04-02,12,Increasing
LV,2022-04-02,67,Decreasing
MT,2022-04-02,9,Increasing
NL,2022-04-02,116,Increasing
NO,2022-04-02,179,Increasing
PL,2022-04-02,522,Decreasing
PT,2022-04-02,171,Increasing
RO,2022-04-02,184,Decreasing
SE,2022-04-02,176,Decreasing
SI,2022-04-02,27,Decreasing
SK,2022-04-02,141,Decreasing
AT,2022-04-09,250,Stable
BE,2022-04-09,171,Increasing
BG,2022-04-09,127,Decreasing
CH,2022-04-09,35,Decreasing
CY,2022-04-09,35,Increasing
CZ,2022-04-09,165,Decreasing
DE,2022-04-09,1675,Increasing
DK,2022-04-09,140,Decreasing
EE,2022-04-09,24,Decreasing
ES,2022-04-09,563,Stable
FI,2022-04-09,156,Stable
FR,2022-04-09,746,Stable
GB,2022-04-09,1401,Increasing
GR,2022-04-09,453,Increasing
HR,2022-04-09,83,Decreasing
HU,2022-04-09,211,Decreasing
IE,2022-04-09,77,Increasing
IS,2022-04-09,4,Decreasing
IT,2022-04-09,992,Stable
LI,2022-04-09,0,Decreasing
LT,2022-04-09,60,Decreasing
LU,2022-04-09,8,Increasing
LV,2022-04-09,39,Decreasing
MT,2022-04-09,20,Increasing
NL,2022-04-09,89,Stable
NO,2022-04-09,149,Decreasing
PL,2022-04-09,292,Decreasing
PT,2022-04-09,158,Increasing
RO,2022-04-09,119,Decreasing
SE,2022-04-09,141,Decreasing
SI,2022-04-09,33,Stable
SK,2022-04-09,157,Decreasing
AT,2022-04-16,185,Decreasing
BE,2022-04-16,168,Stable
BG,2022-04-16,90,Decreasing
CH,2022-04-16,40,Decreasing
CY,2022-04-16,13,Stable
CZ,2022-04-16,100,Decreasing
DE,2022-04-16,1318,Stable
DK,2022-04-16,100,Decreasing
EE,2022-04-16,21,Decreasing
ES,2022-04-16,0,Decreasing
FI,2022-04-16,183,Stable
FR,2022-04-16,866,Increasing
GB,2022-04-16,1325,Stable
GR,2022-04-16,461,Increasing
HR,2022-04-16,50,Decreasing
HU,2022-04-16,144,Decreasing
IE,2022-04-16,69,Stable
IS,2022-04-16,5,Decreasing
IT,2022-04-16,944,Stable
LI,2022-04-16,0,Decreasing
LT,2022-04-16,51,Decreasing
LU,2022-04-16,9,Decreasing
LV,2022-04-16,36,Decreasing
MT,2022-04-16,14,Increasing
NL,2022-04-16,64,Decreasing
NO,2022-04-16,116,Decreasing
PL,2022-04-16,203,Decreasing
PT,2022-04-16,119,Stable
RO,2022-04-16,133,Decreasing
SE,2022-04-16,99,Decreasing
SI,2022-04-16,25,Decreasing
SK,2022-04-16,172,Stable
AT,2022-04-23,137,Decreasing
BE,2022-04-23,154,Stable
BG,2022-04-23,67,Decreasing
CH,2022-04-23,29,Decreasing
CY,2022-04-23,18,Increasing
CZ,2022-04-23,101,Decreasing
DE,2022-04-23,1233,Decreasing
DK,2022-04-23,87,Decreasing
EE,2022-04-23,20,Decreasing
ES,2022-04-23,804,Increasing
FI,2022-04-23,121,Decreasing
FR,2022-04-23,886,Stable
GB,2022-04-23,1109,Stable
GR,2022-04-23,330,Decreasing
HR,2022-04-23,53,Decreasing
HU,2022-04-23,183,Decreasing
IE,2022-04-23,64,Decreasing
IS,2022-04-23,4,Stable
IT,2022-04-23,1007,Stable
LI,2022-04-23,0,Decreasing
LT,2022-04-23,40,Decreasing
LU,2022-04-23,4,Decreasing
LV,2022-04-23,29,Decreasing
MT,2022-04-23,14,Increasing
NL,2022-04-23,56,Decreasing
NO,2022-04-23,88,Decreasing
PL,2022-04-23,110,Decreasing
PT,2022-04-23,169,Stable
RO,2022-04-23,90,Decreasing
SE,2022-04-23,84,Decreasing
SI,2022-04-23,20,Decreasing
SK,2022-04-23,108,Decreasing
AT,2022-04-30,109,Decreasing
BE,2022-04-30,120,Decreasing
BG,2022-04-30,64,Decreasing
CH,2022-04-30,36,Stable
CY,2022-04-30,9,Decreasing
CZ,2022-04-30,74,Decreasing
DE,2022-04-30,1371,Decreasing
DK,2022-04-30,86,Decreasing
EE,2022-04-30,8,Decreasing
ES,2022-04-30,548,Stable
FI,2022-04-30,301,Increasing
FR,2022-04-30,901,Increasing
GB,2022-04-30,863,Decreasing
GR,2022-04-30,286,Decreasing
HR,2022-04-30,50,Decreasing
HU,2022-04-30,153,Decreasing
IE,2022-04-30,91,Increasing
IS,2022-04-30,5,Increasing
IT,2022-04-30,898,Stable
LI,2022-04-30,0,Stable
LT,2022-04-30,41,Decreasing
LU,2022-04-30,6,Decreasing
LV,2022-04-30,17,Decreasing
MT,2022-04-30,11,Decreasing
NL,2022-04-30,33,Decreasing
NO,2022-04-30,61,Decreasing
PL,2022-04-30,111,Decreasing
PT,2022-04-30,118,Decreasing
RO,2022-04-30,65,Decreasing
SE,2022-04-30,83,Decreasing
SI,2022-04-30,16,Decreasing
SK,2022-04-30,50,Decreasing
AT,2022-05-07,65,Decreasing
BE,2022-05-07,113,Decreasing
BG,2022-05-07,53,Decreasing
CH,2022-05-07,14,Decreasing
CY,2022-05-07,12,Stable
CZ,2022-05-07,60,Decreasing
DE,2022-05-07,1047,Decreasing
DK,2022-05-07,76,Decreasing
EE,2022-05-07,9,Decreasing
ES,2022-05-07,413,Increasing
FI,2022-05-07,211,Stable
FR,2022-05-07,731,Decreasing
GB,2022-05-07,704,Decreasing
GR,2022-05-07,216,Decreasing
HR,2022-05-07,53,Stable
HU,2022-05-07,65,Decreasing
IE,2022-05-07,44,Decreasing
IS,2022-05-07,0,Decreasing
IT,2022-05-07,910,Stable
LI,2022-05-07,0,Stable
LT,2022-05-07,23,Decreasing
LU,2022-05-07,4,Decreasing
LV,2022-05-07,29,Decreasing
MT,2022-05-07,10,Decreasing
NL,2022-05-07,25,Decreasing
NO,2022-05-07,74,Decreasing
PL,2022-05-07,79,Decreasing
PT,2022-05-07,140,Increasing
RO,2022-05-07,65,Decreasing
SE,2022-05-07,52,Decreasing
SI,2022-05-07,19,Decreasing
SK,2022-05-07,89,Decreasing
AT,2022-05-14,35,Decreasing
BE,2022-05-14,61,Decreasing
BG,2022-05-14,79,Increasing
CH,2022-05-14,55,Increasing
CY,2022-05-14,19,Stable
CZ,2022-05-14,30,Decreasing
DE,2022-05-14,1009,Decreasing
DK,2022-05-14,51,Decreasing
EE,2022-05-14,8,Decreasing
ES,2022-05-14,575,Decreasing
FI,2022-05-14,134,Stable
FR,2022-05-14,589,Decreasing
GB,2022-05-14,550,Decreasing
GR,2022-05-14,167,Decreasing
HR,2022-05-14,44,Decreasing
HU,2022-05-14,77,Decreasing
IE,2022-05-14,72,Stable
IS,2022-05-14,1,Decreasing
IT,2022-05-14,765,Decreasing
LI,2022-05-14,0,Stable
LT,2022-05-14,11,Decreasing
LU,2022-05-14,5,Increasing
LV,2022-05-14,9,Decreasing
MT,2022-05-14,5,Decreasing
NL,2022-05-14,20,Decreasing
NO,2022-05-14,55,Decreasing
PL,2022-05-14,69,Decreasing
PT,2022-05-14,163,Stable
RO,2022-05-14,55,Decreasing
SE,2022-05-14,73,Decreasing
SI,2022-05-14,11,Decreasing
SK,2022-05-14,50,Decreasing
AT,2022-05-21,29,Decreasing
BE,2022-05-21,62,Decreasing
BG,2022-05-21,45,Decreasing
CH,2022-05-21,10,Decreasing
CY,2022-05-21,6,Decreasing
CZ,2022-05-21,21,Decreasing
DE,2022-05-21,856,Decreasing
DK,2022-05-21,27,Decreasing
EE,2022-05-21,5,Decreasing
ES,2022-05-21,508,Stable
FI,2022-05-21,122,Decreasing
FR,2022-05-21,506,Decreasing
GB,2022-05-21,424,Decreasing
GR,2022-05-21,143,Decreasing
HR,2022-05-21,36,Decreasing
HU,2022-05-21,103,Decreasing
IE,2022-05-21,41,Decreasing
IS,2022-05-21,33,Increasing
IT,2022-05-21,736,Decreasing
LI,2022-05-21,0,Stable
LT,2022-05-21,4,Decreasing
LU,2022-05-21,2,Decreasing
LV,2022-05-21,15,Stable
MT,2022-05-21,4,Decreasing
NL,2022-05-21,13,Decreasing
NO,2022-05-21,33,Decreasing
PL,2022-05-21,61,Decreasing
PT,2022-05-21,171,Increasing
RO,2022-05-21,45,Decreasing
SE,2022-05-21,44,Decreasing
SI,2022-05-21,6,Decreasing
SK,2022-05-21,57,Stable
AT,2022-05-28,40,Decreasing
BE,2022-05-28,52,Decreasing
BG,2022-05-28,43,Decreasing
CH,2022-05-28,3,Decreasing
CY,2022-05-28,2,Decreasing
CZ,2022-05-28,15,Decreasing
DE,2022-05-28,660,Decreasing
DK,2022-05-28,38,Decreasing
EE,2022-05-28,0,Decreasing
ES,2022-05-28,389,Stable
FI,2022-05-28,116,Decreasing
FR,2022-05-28,338,Decreasing
GB,2022-05-28,329,Decreasing
GR,2022-05-28,105,Decreasing
HR,2022-05-28,18,Decreasing
HU,2022-05-28,61,Stable
IE,2022-05-28,60,Increasing
IS,2022-05-28,0,Stable
IT,2022-05-28,624,Decreasing
LI,2022-05-28,0,Stable
LT,2022-05-28,7,Decreasing
LU,2022-05-28,2,Decreasing
LV,2022-05-28,10,Decreasing
MT,2022-05-28,2,Decreasing
NL,2022-05-28,10,Decreasing
NO,2022-05-28,47,Decreasing
PL,2022-05-28,43,Decreasing
PT,2022-05-28,227,Increasing
RO,2022-05-28,26,Decreasing
SE,2022-05-28,36,Decreasing
SI,2022-05-28,8,Decreasing
SK,2022-05-28,21,Decreasing
AT,2022-06-04,43,Increasing
BE,2022-06-04,41,Decreasing
BG,2022-06-04,30,Decreasing
CH,2022-06-04,10,Decreasing
CY,2022-06-04,8,Decreasing
CZ,2022-06-04,10,Decreasing
DE,2022-06-04,449,Decreasing
DK,2022-06-04,26,Decreasing
EE,2022-06-04,13,Increasing
ES,2022-06-04,456,Decreasing
FI,2022-06-04,105,Decreasing
FR,2022-06-04,310,Decreasing
GB,2022-06-04,268,Decreasing
GR,2022-06-04,117,Decreasing
HR,2022-06-04,19,Decreasing
HU,2022-06-04,40,Decreasing
IE,2022-06-04,77,Stable
IS,2022-06-04,0,Stable
IT,2022-06-04,380,Decreasing
LI,2022-06-04,0,Stable
LT,2022-06-04,6,Decreasing
LU,2022-06-04,2,Decreasing
LV,2022-06-04,5,Decreasing
MT,2022-06-04,3,Decreasing
NL,2022-06-04,9,Decreasing
NO,2022-06-04,31,Decreasing
PL,2022-06-04,38,Decreasing
PT,2022-06-04,262,Increasing
RO,2022-06-04,14,Decreasing
SE,2022-06-04,37,Decreasing
SI,2022-06-04,4,Decreasing
SK,2022-06-04,8,Decreasing
AT,2022-06-11,25,Stable
BE,2022-06-11,48,Decreasing
BG,2022-06-11,33,Decreasing
CH,2022-06-11,10,Stable
CY,2022-06-11,1,Decreasing
CZ,2022-06-11,10,Decreasing
DE,2022-06-11,416,Decreasing
DK,2022-06-11,28,Stable
EE,2022-06-11,0,Decreasing
ES,2022-06-11,311,Decreasing
FI,2022-06-11,87,Decreasing
FR,2022-06-11,265,Decreasing
GB,2022-06-11,250,Decreasing
GR,2022-06-11,111,Decreasing
HR,2022-06-11,18,Decreasing
HU,2022-06-11,24,Decreasing
IE,2022-06-11,35,Stable
IS,2022-06-11,0,Decreasing
IT,2022-06-11,443,Decreasing
LI,2022-06-11,1,Increasing
LT,2022-06-11,4,Stable
LU,2022-06-11,5,Increasing
LV,2022-06-11,9,Decreasing
MT,2022-06-11,2,Decreasing
NL,2022-06-11,6,Decreasing
NO,2022-06-11,38,Stable
PL,2022-06-11,22,Decreasing
PT,2022-06-11,288,Increasing
RO,2022-06-11,22,Decreasing
SE,2022-06-11,35,Decreasing
SI,2022-06-11,4,Decreasing
SK,2022-06-11,10,Decreasing
AT,2022-06-18,21,Decreasing
BE,2022-06-18,40,Decreasing
BG,2022-06-18,28,Decreasing
CH,2022-06-18,3,Stable
CY,2022-06-18,2,Stable
CZ,2022-06-18,6,Decreasing
DE,2022-06-18,389,Decreasing
DK,2022-06-18,17,Decreasing
EE,2022-06-18,12,Increasing
ES,2022-06-18,374,Stable
FI,2022-06-18,57,Decreasing
FR,2022-06-18,276,Decreasing
GB,2022-06-18,304,Stable
GR,2022-06-18,67,Decreasing
HR,2022-06-18,11,Decreasing
HU,2022-06-18,23,Decreasing
IE,2022-06-18,26,Decreasing
IS,2022-06-18,0,Stable
IT,2022-06-18,338,Decreasing
LI,2022-06-18,0,Stable
LT,2022-06-18,5,Decreasing
LU,2022-06-18,0,Decreasing
LV,2022-06-18,7,Decreasing
MT,2022-06-18,6,Increasing
NL,2022-06-18,11,Stable
NO,2022-06-18,40,Decreasing
PL,2022-06-18,22,Decreasing
PT,2022-06-18,215,Stable
RO,2022-06-18,1,Decreasing
SE,2022-06-18,26,Decreasing
SI,2022-06-18,2,Decreasing
SK,2022-06-18,16,Decreasing
AT,2022-06-25,31,Decreasing
BE,2022-06-25,27,Decreasing
BG,2022-06-25,22,Decreasing
CH,2022-06-25,5,Decreasing
CY,2022-06-25,2,Decreasing
CZ,2022-06-25,6,Decreasing
DE,2022-06-25,532,Increasing
DK,2022-06-25,17,Decreasing
EE,2022-06-25,2,Decreasing
ES,2022-06-25,317,Decreasing
FI,2022-06-25,61,Decreasing
FR,2022-06-25,262,Decreasing
GB,2022-06-25,402,Increasing
GR,2022-06-25,83,Decreasing
HR,2022-06-25,21,Stable
HU,2022-06-25,32,Decreasing
IE,2022-06-25,27,Decreasing
IS,2022-06-25,0,Stable
IT,2022-06-25,355,Stable
LI,2022-06-25,0,Stable
LT,2022-06-25,7,Increasing
LU,2022-06-25,4,Increasing
