location,target_end_date,observed,trend
CZ,2021-12-11,95466,Stable
DE,2021-12-11,371960,Increasing
DK,2021-12-11,42315,Increasing
EE,2021-12-11,3248,Decreasing
ES,2021-12-11,87232,Increasing
FI,2021-12-11,10221,Increasing
FR,2021-12-11,336341,Increasing
GB,2021-12-11,350340,Increasing
GR,2021-12-11,36957,Decreasing
HR,2021-12-11,23622,Decreasing
HU,2021-12-11,48053,Decreasing
IE,2021-12-11,29862,Stable
IS,2021-12-11,826,Decreasing
IT,2021-12-11,112233,Increasing
LI,2021-12-11,435,Increasing
LT,2021-12-11,11661,Stable
LU,2021-12-11,2655,Increasing
LV,2021-12-11,4611,Decreasing
MT,2021-12-11,603,Increasing
NL,2021-12-11,128472,Stable
NO,2021-12-11,31340,Increasing
PL,2021-12-11,159771,Increasing
PT,2021-12-11,27408,Increasing
RO,2021-12-11,6382,Decreasing
SE,2021-12-11,17072,Increasing
SI,2021-12-11,10224,Decreasing
SK,2021-12-11,58599,Stable
AT,2021-12-18,24033,Decreasing
BE,2021-12-18,69992,Decreasing
BG,2021-12-18,10181,Decreasing
CH,2021-12-18,63798,Increasing
CY,2021-12-18,4255,Increasing
CZ,2021-12-18,72065,Decreasing
DE,2021-12-18,297855,Decreasing
DK,2021-12-18,60662,Increasing
EE,2021-12-18,3792,Decreasing
ES,2021-12-18,165337,Increasing
FI,2021-12-18,12843,Increasing
FR,2021-12-18,357809,Increasing
GB,2021-12-18,507984,Increasing
GR,2021-12-18,31587,Decreasing
HR,2021-12-18,21564,Decreasing
HU,2021-12-18,35373,Decreasing
IE,2021-12-18,32520,Stable
IS,2021-12-18,1073,Stable
IT,2021-12-18,158547,Increasing
LI,2021-12-18,350,Stable
LT,2021-12-18,11515,Stable
LU,2021-12-18,2679,Increasing
LV,2021-12-18,5253,Decreasing
MT,2021-12-18,1103,Increasing
NL,2021-12-18,99577,Decreasing
NO,2021-12-18,33144,Increasing
PL,2021-12-18,134066,Decreasing
PT,2021-12-18,30427,Increasing
RO,2021-12-18,6204,Decreasing
SE,2021-12-18,21668,Increasing
SI,2021-12-18,8625,Decreasing
SK,2021-12-18,40721,Decreasing
AT,2021-12-25,15409,Decreasing
BE,2021-12-25,38347,Decreasing
BG,2021-12-25,9545,Decreasing
CH,2021-12-25,51674,Stable
CY,2021-12-25,5135,Stable
CZ,2021-12-25,47402,Decreasing
DE,2021-12-25,202261,Decreasing
DK,2021-12-25,75974,Increasing
EE,2021-12-25,4439,Increasing
ES,2021-12-25,262480,Increasing
FI,2021-12-25,19293,Increasing
FR,2021-12-25,505308,Increasing
GB,2021-12-25,733725,Increasing
GR,2021-12-25,39594,Stable
HR,2021-12-25,19675,Decreasing
HU,2021-12-25,19035,Decreasing
IE,2021-12-25,53846,Increasing
IS,2021-12-25,1855,Increasing
IT,2021-12-25,257579,Increasing
LI,2021-12-25,249,Decreasing
LT,2021-12-25,10163,Decreasing
LU,2021-12-25,2875,Stable
LV,2021-12-25,4512,Stable
MT,2021-12-25,4107,Increasing
NL,2021-12-25,85007,Decreasing
NO,2021-12-25,24721,Stable
PL,2021-12-25,100721,Decreasing
PT,2021-12-25,55217,Increasing
RO,2021-12-25,4690,Decreasing
SE,2021-12-25,22428,Increasing
SI,2021-12-25,7592,Decreasing
SK,2021-12-25,28055,Decreasing
AT,2022-01-01,18421,Decreasing
BE,2022-01-01,67232,Decreasing
BG,2022-01-01,14302,Increasing
CH,2022-01-01,105220,Increasing
CY,2022-01-01,19311,Increasing
CZ,2022-01-01,36088,Decreasing
DE,2022-01-01,185546,Decreasing
DK,2022-01-01,138246,Increasing
EE,2022-01-01,5990,Increasing
ES,2022-01-01,576738,Increasing
FI,2022-01-01,41085,Increasing
FR,2022-01-01,1096489,Increasing
GB,2022-01-01,1087305,Increasing
GR,2022-01-01,170029,Increasing
HR,2022-01-01,27436,Increasing
HU,2022-01-01,19085,Decreasing
IE,2022-01-01,106518,Increasing
IS,2022-01-01,4972,Increasing
IT,2022-01-01,644508,Increasing
LI,2022-01-01,271,Decreasing
LT,2022-01-01,11376,Stable
LU,2022-01-01,4783,Increasing
LV,2022-01-01,5613,Increasing
MT,2022-01-01,7825,Increasing
NL,2022-01-01,100783,Decreasing
NO,2022-01-01,24292,Decreasing
PL,2022-01-01,76663,Decreasing
PT,2022-01-01,136883,Increasing
RO,2022-01-01,7946,Increasing
SE,2022-01-01,41471,Increasing
SI,2022-01-01,10325,Stable
SK,2022-01-01,25208,Decreasing
AT,2022-01-08,43954,Increasing
BE,2022-01-08,126343,Increasing
BG,2022-01-08,30517,Increasing
CH,2022-01-08,150597,Increasing
CY,2022-01-08,32201,Increasing
CZ,2022-01-08,43435,Decreasing
DE,2022-01-08,308813,Stable
DK,2022-01-08,126955,Increasing
EE,2022-01-08,9116,Increasing
ES,2022-01-08,870161,Increasing
FI,2022-01-08,54570,Increasing
FR,2022-01-08,1598570,Increasing
GB,2022-01-08,1233336,Increasing
GR,2022-01-08,248162,Increasing
HR,2022-01-08,37734,Increasing
HU,2022-01-08,26542,Decreasing
IE,2022-01-08,144880,Increasing
IS,2022-01-08,9388,Increasing
IT,2022-01-08,1014358,Increasing
LI,2022-01-08,430,Increasing
LT,2022-01-08,19686,Increasing
LU,2022-01-08,8437,Increasing
LV,2022-01-08,10000,Increasing
MT,2022-01-08,6320,Increasing
NL,2022-01-08,177353,Increasing
NO,2022-01-08,43769,Increasing
PL,2022-01-08,81842,Decreasing
PT,2022-01-08,200491,Increasing
RO,2022-01-08,29483,Increasing
SE,2022-01-08,101866,Increasing
SI,2022-01-08,21726,Increasing
SK,2022-01-08,20331,Decreasing
AT,2022-01-15,91687,Increasing
BE,2022-01-15,179045,Increasing
BG,2022-01-15,39528,Increasing
CH,2022-01-15,183229,Increasing
CY,2022-01-15,22407,Increasing
CZ,2022-01-15,62976,Increasing
DE,2022-01-15,417456,Increasing
DK,2022-01-15,154800,Increasing
EE,2022-01-15,13463,Increasing
ES,2022-01-15,928130,Increasing
FI,2022-01-15,57500,Increasing
FR,2022-01-15,2024575,Increasing
GB,2022-01-15,813326,Stable
GR,2022-01-15,161064,Increasing
HR,2022-01-15,53431,Increasing
HU,2022-01-15,44057,Increasing
IE,2022-01-15,136016,Increasing
IS,2022-01-15,8527,Increasing
IT,2022-01-15,1268153,Increasing
LI,2022-01-15,556,Increasing
LT,2022-01-15,27170,Increasing
LU,2022-01-15,11137,Increasing
LV,2022-01-15,14813,Increasing
MT,2022-01-15,3586,Stable
NL,2022-01-15,225853,Increasing
NO,2022-01-15,64605,Increasing
PL,2022-01-15,96285,Stable
PT,2022-01-15,239276,Increasing
RO,2022-01-15,56008,Increasing
SE,2022-01-15,143713,Increasing
SI,2022-01-15,39874,Increasing
SK,2022-01-15,19469,Decreasing
AT,2022-01-22,149209,Increasing
BE,2022-01-22,286508,Increasing
BG,2022-01-22,59152,Increasing
CH,2022-01-22,212878,Increasing
CY,2022-01-22,13493,Decreasing
CZ,2022-01-22,200481,Increasing
DE,2022-01-22,625095,Increasing
DK,2022-01-22,250778,Increasing
EE,2022-01-22,23055,Increasing
ES,2022-01-22,882422,Increasing
FI,2022-01-22,55099,Increasing
FR,2022-01-22,2437298,Increasing
GB,2022-01-22,637368,Decreasing
GR,2022-01-22,131115,Decreasing
HR,2022-01-22,58262,Increasing
HU,2022-01-22,74443,Increasing
IE,2022-01-22,48501,Decreasing
IS,2022-01-22,9605,Increasing
IT,2022-01-22,1231741,Increasing
LI,2022-01-22,685,Increasing
LT,2022-01-22,43841,Increasing
LU,2022-01-22,14230,Increasing
LV,2022-01-22,29134,Increasing
MT,2022-01-22,2187,Decreasing
NL,2022-01-22,320670,Increasing
NO,2022-01-22,105161,Increasing
PL,2022-01-22,185720,Increasing
PT,2022-01-22,323553,Increasing
RO,2022-01-22,107208,Increasing
SE,2022-01-22,223642,Increasing
SI,2022-01-22,62147,Increasing
SK,2022-01-22,40467,Increasing
AT,2022-01-29,213581,Increasing
BE,2022-01-29,358686,Increasing
BG,2022-01-29,61831,Increasing
CH,2022-01-29,251758,Increasing
CY,2022-01-29,13865,Decreasing
CZ,2022-01-29,278974,Increasing
DE,2022-01-29,968533,Increasing
DK,2022-01-29,321474,Increasing
EE,2022-01-29,38872,Increasing
ES,2022-01-29,803672,Stable
FI,2022-01-29,30562,Decreasing
FR,2022-01-29,2339599,Increasing
GB,2022-01-29,621635,Decreasing
GR,2022-01-29,128677,Decreasing
HR,2022-01-29,59537,Increasing
HU,2022-01-29,106901,Increasing
IE,2022-01-29,28408,Decreasing
IS,2022-01-29,9907,Stable
IT,2022-01-29,1040184,Stable
LI,2022-01-29,937,Increasing
LT,2022-01-29,69022,Increasing
LU,2022-01-29,15865,Increasing
LV,2022-01-29,51341,Increasing
MT,2022-01-29,1761,Decreasing
NL,2022-01-29,430588,Increasing
NO,2022-01-29,141071,Increasing
PL,2022-01-29,320295,Increasing
PT,2022-01-29,390295,Increasing
RO,2022-01-29,173685,Increasing
SE,2022-01-29,286451,Increasing
SI,2022-01-29,98878,Increasing
SK,2022-01-29,92286,Increasing
AT,2022-02-05,230846,Increasing
BE,2022-02-05,240113,Increasing
BG,2022-02-05,54043,Increasing
CH,2022-02-05,233536,Increasing
CY,2022-02-05,20295,Stable
CZ,2022-02-05,280013,Increasing
DE,2022-02-05,1242523,Increasing
DK,2022-02-05,289241,Increasing
EE,2022-02-05,47271,Increasing
ES,2022-02-05,420586,Decreasing
FI,2022-02-05,39461,Decreasing
FR,2022-02-05,1723710,Stable
GB,2022-02-05,1343876,Increasing
GR,2022-02-05,126989,Decreasing
HR,2022-02-05,49498,Stable
HU,2022-02-05,108488,Increasing
IE,2022-02-05,36269,Decreasing
IS,2022-02-05,9044,Stable
IT,2022-02-05,721418,Decreasing
LI,2022-02-05,836,Increasing
LT,2022-02-05,88908,Increasing
LU,2022-02-05,12523,Stable
LV,2022-02-05,60742,Increasing
MT,2022-02-05,1485,Decreasing
NL,2022-02-05,571784,Increasing
NO,2022-02-05,132367,Increasing
PL,2022-02-05,324690,Increasing
PT,2022-02-05,366129,Increasing
RO,2022-02-05,208987,Increasing
SE,2022-02-05,217329,Increasing
SI,2022-02-05,98621,Increasing
SK,2022-02-05,140029,Increasing
AT,2022-02-12,227313,Increasing
BE,2022-02-12,125043,Decreasing
BG,2022-02-12,42030,Decreasing
CH,2022-02-12,173121,Decreasing
CY,2022-02-12,16643,Increasing
CZ,2022-02-12,205096,Stable
DE,2022-02-12,1338110,Increasing
DK,2022-02-12,322546,Increasing
EE,2022-02-12,42094,Increasing
ES,2022-02-12,404484,Decreasing
FI,2022-02-12,55081,Stable
FR,2022-02-12,970983,Decreasing
GB,2022-02-12,516016,Stable
GR,2022-02-12,126371,Stable
HR,2022-02-12,36185,Decreasing
HU,2022-02-12,79145,Stable
IE,2022-02-12,36892,Decreasing
IS,2022-02-12,12450,Increasing
IT,2022-02-12,510537,Decreasing
LI,2022-02-12,840,Increasing
LT,2022-02-12,79426,Increasing
LU,2022-02-12,7461,Decreasing
LV,2022-02-12,67962,Increasing
MT,2022-02-12,1059,Decreasing
NL,2022-02-12,842431,Increasing
NO,2022-02-12,140991,Increasing
PL,2022-02-12,250471,Increasing
PT,2022-02-12,219419,Decreasing
RO,2022-02-12,164635,Increasing
SE,2022-02-12,109545,Decreasing
SI,2022-02-12,56538,Stable
SK,2022-02-12,154998,Increasing
AT,2022-02-19,205935,Stable
BE,2022-02-19,73142,Decreasing
BG,2022-02-19,31128,Decreasing
CH,2022-02-19,126460,Decreasing
CY,2022-02-19,16440,Increasing
CZ,2022-02-19,132452,Decreasing
DE,2022-02-19,1246277,Increasing
DK,2022-02-19,263285,Decreasing
EE,2022-02-19,39642,Stable
ES,2022-02-19,205022,Decreasing
FI,2022-02-19,35073,Stable
FR,2022-02-19,573367,Decreasing
GB,2022-02-19,319408,Decreasing
GR,2022-02-19,126090,Stable
HR,2022-02-19,23972,Decreasing
HU,2022-02-19,50433,Decreasing
IE,2022-02-19,22318,Decreasing
IS,2022-02-19,16106,Increasing
IT,2022-02-19,374443,Decreasing
LI,2022-02-19,662,Decreasing
LT,2022-02-19,56595,Decreasing
LU,2022-02-19,3953,Decreasing
LV,2022-02-19,68335,Increasing
MT,2022-02-19,687,Decreasing
NL,2022-02-19,348083,Stable
NO,2022-02-19,104384,Decreasing
PL,2022-02-19,160751,Decreasing
PT,2022-02-19,122019,Decreasing
RO,2022-02-19,105585,Decreasing
SE,2022-02-19,25526,Decreasing
SI,2022-02-19,32252,Decreasing
SK,2022-02-19,143925,Increasing
AT,2022-02-26,186799,Decreasing
BE,2022-02-26,49811,Decreasing
BG,2022-02-26,21383,Decreasing
CH,2022-02-26,101024,Decreasing
CY,2022-02-26,14270,Decreasing
CZ,2022-02-26,83544,Decreasing
DE,2022-02-26,1143023,Stable
DK,2022-02-26,179445,Decreasing
EE,2022-02-26,32319,Decreasing
ES,2022-02-26,168302,Decreasing
FI,2022-02-26,32683,Decreasing
FR,2022-02-26,396058,Decreasing
GB,2022-02-26,219342,Decreasing
GR,2022-02-26,107857,Decreasing
HR,2022-02-26,14411,Decreasing
HU,2022-02-26,32750,Decreasing
IE,2022-02-26,27088,Decreasing
IS,2022-02-26,21287,Increasing
IT,2022-02-26,304907,Decreasing
LI,2022-02-26,639,Decreasing
LT,2022-02-26,47901,Decreasing
LU,2022-02-26,4531,Decreasing
LV,2022-02-26,64909,Stable
MT,2022-02-26,591,Decreasing
NL,2022-02-26,222834,Decreasing
NO,2022-02-26,97103,Decreasing
PL,2022-02-26,111294,Decreasing
PT,2022-02-26,89255,Decreasing
RO,2022-02-26,68547,Decreasing
SE,2022-02-26,18286,Decreasing
SI,2022-02-26,15294,Decreasing
SK,2022-02-26,116561,Decreasing
AT,2022-03-05,201151,Stable
BE,2022-03-05,42258,Decreasing
BG,2022-03-05,13015,Decreasing
CH,2022-03-05,125350,Decreasing
CY,2022-03-05,12735,Decreasing
CZ,2022-03-05,66554,Decreasing
DE,2022-03-05,1082878,Decreasing
DK,2022-03-05,121430,Decreasing
EE,2022-03-05,26112,Decreasing
ES,2022-03-05,122904,Decreasing
FI,2022-03-05,34044,Decreasing
FR,2022-03-05,348648,Decreasing
GB,2022-03-05,314416,Decreasing
GR,2022-03-05,102072,Decreasing
HR,2022-03-05,9385,Decreasing
HU,2022-03-05,20872,Decreasing
IE,2022-03-05,22888,Decreasing
IS,2022-03-05,17556,Increasing
IT,2022-03-05,257543,Decreasing
LI,2022-03-05,1081,Increasing
LT,2022-03-05,37459,Decreasing
LU,2022-03-05,4457,Decreasing
LV,2022-03-05,53471,Decreasing
MT,2022-03-05,621,Decreasing
NL,2022-03-05,335014,Decreasing
NO,2022-03-05,79140,Decreasing
PL,2022-03-05,82445,Decreasing
PT,2022-03-05,73630,Decreasing
RO,2022-03-05,40689,Decreasing
SE,2022-03-05,14824,Decreasing
SI,2022-03-05,11703,Decreasing
SK,2022-03-05,88179,Decreasing
AT,2022-03-12,271543,Increasing
BE,2022-03-12,53760,Decreasing
BG,2022-03-12,11365,Decreasing
CH,2022-03-12,182190,Increasing
CY,2022-03-12,19180,Increasing
CZ,2022-03-12,62302,Decreasing
DE,2022-03-12,1275768,Stable
DK,2022-03-12,90711,Decreasing
EE,2022-03-12,15726,Decreasing
ES,2022-03-12,123546,Decreasing
FI,2022-03-12,62489,Increasing
FR,2022-03-12,417809,Decreasing
GB,2022-03-12,411304,Increasing
GR,2022-03-12,124369,Stable
HR,2022-03-12,9477,Decreasing
HU,2022-03-12,14316,Decreasing
IE,2022-03-12,26726,Increasing
IS,2022-03-12,17604,Stable
IT,2022-03-12,332956,Stable
LI,2022-03-12,1192,Increasing
LT,2022-03-12,36247,Decreasing
LU,2022-03-12,5604,Increasing
LV,2022-03-12,42061,Decreasing
MT,2022-03-12,887,Increasing
NL,2022-03-12,475454,Increasing
NO,2022-03-12,44965,Decreasing
PL,2022-03-12,77068,Decreasing
PT,2022-03-12,90605,Decreasing
RO,2022-03-12,25199,Decreasing
SE,2022-03-12,10611,Decreasing
SI,2022-03-12,13968,Decreasing
SK,2022-03-12,79011,Decreasing
AT,2022-03-19,323142,Increasing
BE,2022-03-19,67509,Increasing
BG,2022-03-19,11538,Decreasing
CH,2022-03-19,196195,Increasing
CY,2022-03-19,22970,Increasing
CZ,2022-03-19,65954,Decreasing
DE,2022-03-19,1530328,Increasing
DK,2022-03-19,55976,Decreasing
EE,2022-03-19,11758,Decreasing
ES,2022-03-19,100663,Decreasing
FI,2022-03-19,52050,Increasing
FR,2022-03-19,584222,Increasing
GB,2022-03-19,563277,Increasing
GR,2022-03-19,152564,Increasing
HR,2022-03-19,10681,Decreasing
HU,2022-03-19,9727,Decreasing
IE,2022-03-19,23641,Stable
IS,2022-03-19,12273,Decreasing
IT,2022-03-19,477000,Increasing
LI,2022-03-19,1218,Increasing
LT,2022-03-19,35757,Decreasing
LU,2022-03-19,7238,Increasing
LV,2022-03-19,29522,Decreasing
MT,2022-03-19,1628,Increasing
NL,2022-03-19,360717,Increasing
NO,2022-03-19,28267,Decreasing
PL,2022-03-19,74337,Decreasing
PT,2022-03-19,83298,Stable
RO,2022-03-19,23430,Decreasing
SE,2022-03-19,9110,Decreasing
SI,2022-03-19,18661,Increasing
SK,2022-03-19,74447,Decreasing
AT,2022-03-26,282002,Increasing
BE,2022-03-26,74524,Increasing
BG,2022-03-26,9388,Decreasing
CH,2022-03-26,150596,Increasing
CY,2022-03-26,32048,Increasing
CZ,2022-03-26,59502,Stable
DE,2022-03-26,1605042,Increasing
DK,2022-03-26,39281,Decreasing
EE,2022-03-26,9516,Decreasing
ES,2022-03-26,127039,Stable
FI,2022-03-26,58401,Increasing
FR,2022-03-26,845606,Increasing
GB,2022-03-26,597361,Increasing
GR,2022-03-26,140700,Increasing
HR,2022-03-26,9987,Stable
HU,2022-03-26,15269,Decreasing
IE,2022-03-26,57478,Increasing
IS,2022-03-26,7579,Decreasing
IT,2022-03-26,503932,Increasing
LI,2022-03-26,774,Decreasing
LT,2022-03-26,28050,Decreasing
LU,2022-03-26,9021,Increasing
LV,2022-03-26,20352,Decreasing
MT,2022-03-26,2434,Increasing
NL,2022-03-26,252286,Decreasing
NO,2022-03-26,18673,Decreasing
PL,2022-03-26,54289,Decreasing
PT,2022-03-26,78880,Stable
RO,2022-03-26,25051,Decreasing
SE,2022-03-26,6049,Decreasing
SI,2022-03-26,20100,Increasing
SK,2022-03-26,64514,Decreasing
AT,2022-04-02,188741,Decreasing
BE,2022-04-02,68963,Increasing
BG,2022-04-02,7351,Decreasing
CH,2022-04-02,87760,Decreasing
CY,2022-04-02,31405,Increasing
CZ,2022-04-02,55525,Stable
DE,2022-04-02,1464011,Stable
DK,2022-04-02,25421,Decreasing
EE,2022-04-02,7186,Decreasing
ES,2022-04-02,99898,Decreasing
FI,2022-04-02,44913,Decreasing
FR,2022-04-02,959274,Increasing
GB,2022-04-02,525751,Increasing
GR,2022-04-02,150462,Increasing
HR,2022-04-02,8823,Stable
HU,2022-04-02,14840,Stable
IE,2022-04-02,42205,Increasing
IS,2022-04-02,3445,Decreasing
IT,2022-04-02,486695,Increasing
LI,2022-04-02,412,Decreasing
LT,2022-04-02,19517,Decreasing
LU,2022-04-02,8756,Increasing
LV,2022-04-02,12518,Decreasing
MT,2022-04-02,4240,Increasing
NL,2022-04-02,169086,Decreasing
NO,2022-04-02,11346,Decreasing
PL,2022-04-02,29336,Decreasing
PT,2022-04-02,71881,Decreasing
RO,2022-04-02,19816,Decreasing
SE,2022-04-02,6116,Decreasing
SI,2022-04-02,17426,Increasing
SK,2022-04-02,48065,Decreasing
AT,2022-04-09,111271,Decreasing
BE,2022-04-09,64684,Stable
BG,2022-04-09,4690,Decreasing
CH,2022-04-09,21380,Decreasing
CY,2022-04-09,19015,Stable
CZ,2022-04-09,37797,Decreasing
DE,2022-04-09,1084012,Decreasing
DK,2022-04-09,18807,Decreasing
EE,2022-04-09,5431,Decreasing
ES,2022-04-09,75913,Decreasing
FI,2022-04-09,31066,Decreasing
FR,2022-04-09,926831,Increasing
GB,2022-04-09,332956,Decreasing
GR,2022-04-09,97641,Decreasing
HR,2022-04-09,6630,Decreasing
HU,2022-04-09,13809,Increasing
IE,2022-04-09,22014,Stable
IS,2022-04-09,1533,Decreasing
IT,2022-04-09,447322,Stable
LI,2022-04-09,273,Decreasing
LT,2022-04-09,13091,Decreasing
LU,2022-04-09,6687,Stable
LV,2022-04-09,6340,Decreasing
MT,2022-04-09,4631,Increasing
NL,2022-04-09,83797,Decreasing
NO,2022-04-09,7352,Decreasing
PL,2022-04-09,8702,Decreasing
PT,2022-04-09,62586,Decreasing
RO,2022-04-09,13272,Decreasing
SE,2022-04-09,4128,Decreasing
SI,2022-04-09,13820,Decreasing
SK,2022-04-09,31607,Decreasing
AT,2022-04-16,73613,Decreasing
BE,2022-04-16,57231,Decreasing
BG,2022-04-16,4082,Decreasing
CH,2022-04-16,39927,Decreasing
CY,2022-04-16,8240,Decreasing
CZ,2022-04-16,23100,Decreasing
DE,2022-04-16,741396,Decreasing
DK,2022-04-16,13583,Decreasing
EE,2022-04-16,3499,Decreasing
ES,2022-04-16,34727,Decreasing
FI,2022-04-16,28891,Decreasing
FR,2022-04-16,828123,Stable
GB,2022-04-16,197808,Decreasing
GR,2022-04-16,67501,Decreasing
HR,2022-04-16,4584,Decreasing
HU,2022-04-16,11473,Decreasing
IE,2022-04-16,11670,Decreasing
IS,2022-04-16,611,Decreasing
IT,2022-04-16,421707,Decreasing
LI,2022-04-16,273,Decreasing
LT,2022-04-16,9557,Decreasing
LU,2022-04-16,5645,Decreasing
LV,2022-04-16,4536,Decreasing
MT,2022-04-16,2938,Stable
NL,2022-04-16,37328,Decreasing
NO,2022-04-16,3898,Decreasing
PL,2022-04-16,7167,Decreasing
PT,2022-04-16,68856,Stable
RO,2022-04-16,9385,Decreasing
SE,2022-04-16,4016,Decreasing
SI,2022-04-16,10113,Decreasing
SK,2022-04-16,17725,Decreasing
AT,2022-04-23,55447,Decreasing
BE,2022-04-23,42828,Decreasing
BG,2022-04-23,3667,Decreasing
CH,2022-04-23,28239,Decreasing
CY,2022-04-23,6115,Decreasing
CZ,2022-04-23,16519,Decreasing
DE,2022-04-23,823807,Decreasing
DK,2022-04-23,11999,Decreasing
EE,2022-04-23,2893,Decreasing
ES,2022-04-23,123822,Increasing
FI,2022-04-23,50889,Increasing
FR,2022-04-23,541722,Decreasing
GB,2022-04-23,185568,Decreasing
GR,2022-04-23,45061,Decreasing
HR,2022-04-23,4040,Decreasing
HU,2022-04-23,11473,Decreasing
IE,2022-04-23,10702,Decreasing
IS,2022-04-23,1100,Decreasing
IT,2022-04-23,419374,Stable
LI,2022-04-23,116,Decreasing
LT,2022-04-23,6438,Decreasing
LU,2022-04-23,4655,Decreasing
LV,2022-04-23,4117,Decreasing
MT,2022-04-23,1841,Decreasing
NL,2022-04-23,18568,Decreasing
NO,2022-04-23,4002,Decreasing
PL,2022-04-23,5913,Decreasing
PT,2022-04-23,66593,Stable
RO,2022-04-23,6502,Decreasing
SE,2022-04-23,2392,Decreasing
SI,2022-04-23,7138,Decreasing
SK,2022-04-23,13480,Decreasing
AT,2022-04-30,43882,Decreasing
BE,2022-04-30,40657,Decreasing
BG,2022-04-30,3837,Decreasing
CH,2022-04-30,22743,Stable
CY,2022-04-30,9739,Decreasing
CZ,2022-04-30,11515,Decreasing
DE,2022-04-30,704515,Decreasing
DK,2022-04-30,7641,Decreasing
EE,2022-04-30,2117,Decreasing
ES,2022-04-30,110116,Increasing
FI,2022-04-30,22541,Decreasing
FR,2022-04-30,382041,Decreasing
GB,2022-04-30,105134,Decreasing
GR,2022-04-30,46365,Decreasing
HR,2022-04-30,5284,Decreasing
HU,2022-04-30,10064,Decreasing
IE,2022-04-30,7576,Decreasing
IS,2022-04-30,505,Decreasing
IT,2022-04-30,383991,Stable
LI,2022-04-30,94,Decreasing
LT,2022-04-30,4700,Decreasing
LU,2022-04-30,3890,Decreasing
LV,2022-04-30,5019,Decreasing
MT,2022-04-30,1342,Decreasing
NL,2022-04-30,11089,Decreasing
NO,2022-04-30,2504,Decreasing
PL,2022-04-30,5661,Decreasing
PT,2022-04-30,67982,Stable
RO,2022-04-30,6052,Decreasing
SE,2022-04-30,2529,Decreasing
SI,2022-04-30,6088,Decreasing
SK,2022-04-30,8768,Decreasing
AT,2022-05-07,38877,Decreasing
BE,2022-05-07,31888,Decreasing
BG,2022-05-07,2421,Decreasing
CH,2022-05-07,16628,Decreasing
CY,2022-05-07,3444,Decreasing
CZ,2022-05-07,8656,Decreasing
DE,2022-05-07,504441,Decreasing
DK,2022-05-07,6084,Decreasing
EE,2022-05-07,241,Decreasing
ES,2022-05-07,112907,Increasing
FI,2022-05-07,29754,Stable
FR,2022-05-07,267511,Decreasing
GB,2022-05-07,75694,Decreasing
GR,2022-05-07,34662,Decreasing
HR,2022-05-07,4877,Stable
HU,2022-05-07,2183,Decreasing
IE,2022-05-07,5251,Decreasing
IS,2022-05-07,382,Decreasing
IT,2022-05-07,304573,Decreasing
LI,2022-05-07,80,Decreasing
LT,2022-05-07,1537,Decreasing
LU,2022-05-07,3304,Decreasing
LV,2022-05-07,2033,Decreasing
MT,2022-05-07,988,Decreasing
NL,2022-05-07,10454,Decreasing
NO,2022-05-07,1943,Decreasing
PL,2022-05-07,3703,Decreasing
PT,2022-05-07,90755,Increasing
RO,2022-05-07,4382,Decreasing
SE,2022-05-07,2173,Decreasing
SI,2022-05-07,5398,Decreasing
SK,2022-05-07,7490,Decreasing
AT,2022-05-14,32811,Decreasing
BE,2022-05-14,28061,Decreasing
BG,2022-05-14,2354,Decreasing
CH,2022-05-14,12929,Decreasing
CY,2022-05-14,2422,Decreasing
CZ,2022-05-14,4123,Decreasing
DE,2022-05-14,446628,Decreasing
DK,2022-05-14,4944,Decreasing
EE,2022-05-14,1488,Decreasing
ES,2022-05-14,118063,Stable
FI,2022-05-14,16973,Decreasing
FR,2022-05-14,218056,Decreasing
GB,2022-05-14,66173,Decreasing
GR,2022-05-14,30722,Decreasing
HR,2022-05-14,3769,Stable
HU,2022-05-14,6748,Decreasing
IE,2022-05-14,13088,Increasing
IS,2022-05-14,584,Decreasing
IT,2022-05-14,262374,Decreasing
LI,2022-05-14,68,Decreasing
LT,2022-05-14,1182,Decreasing
LU,2022-05-14,3022,Decreasing
LV,2022-05-14,1653,Decreasing
MT,2022-05-14,717,Decreasing
NL,2022-05-14,9261,Decreasing
NO,2022-05-14,1761,Decreasing
PL,2022-05-14,3080,Decreasing
PT,2022-05-14,146469,Increasing
RO,2022-05-14,4532,Decreasing
SE,2022-05-14,1804,Decreasing
SI,2022-05-14,4012,Decreasing
SK,2022-05-14,2568,Decreasing
AT,2022-05-21,20030,Decreasing
BE,2022-05-21,17896,Decreasing
BG,2022-05-21,1813,Decreasing
CH,2022-05-21,10782,Decreasing
CY,2022-05-21,2103,Decreasing
CZ,2022-05-21,2703,Decreasing
DE,2022-05-21,336247,Decreasing
DK,2022-05-21,3269,Decreasing
EE,2022-05-21,1124,Decreasing
ES,2022-05-21,107684,Stable
FI,2022-05-21,11485,Decreasing
FR,2022-05-21,198214,Decreasing
GB,2022-05-21,58506,Decreasing
GR,2022-05-21,28307,Decreasing
HR,2022-05-21,2922,Decreasing
HU,2022-05-21,4749,Decreasing
IE,2022-05-21,16384,Increasing
IS,2022-05-21,717,Increasing
IT,2022-05-21,199116,Decreasing
LI,2022-05-21,59,Decreasing
LT,2022-05-21,1039,Decreasing
LU,2022-05-21,2160,Decreasing
LV,2022-05-21,1157,Decreasing
MT,2022-05-21,539,Decreasing
NL,2022-05-21,7929,Decreasing
NO,2022-05-21,1516,Decreasing
